%time,field.data
19512000000,EXPLORING
19744000000,EXPLORING
20244000000,EXPLORING
20744000000,EXPLORING
21245000000,EXPLORING
21744000000,EXPLORING
22244000000,WAITING_ACTION
22744000000,WAITING_ACTION
23244000000,WAITING_ACTION
23744000000,WAITING_ACTION
24244000000,WAITING_ACTION
24744000000,WAITING_ACTION
25244000000,WAITING_ACTION
25744000000,WAITING_ACTION
26244000000,WAITING_ACTION
26744000000,WAITING_ACTION
27244000000,WAITING_ACTION
27744000000,WAITING_ACTION
28244000000,WAITING_ACTION
28744000000,WAITING_ACTION
29244000000,WAITING_ACTION
29744000000,WAITING_ACTION
30244000000,WAITING_ACTION
30744000000,WAITING_ACTION
31244000000,WAITING_ACTION
31744000000,WAITING_ACTION
32244000000,WAITING_ACTION
32744000000,WAITING_ACTION
33244000000,WAITING_ACTION
33744000000,WAITING_ACTION
34244000000,WAITING_ACTION
34744000000,WAITING_ACTION
35244000000,WAITING_ACTION
35744000000,WAITING_ACTION
36244000000,WAITING_ACTION
36744000000,WAITING_ACTION
37244000000,WAITING_ACTION
37744000000,WAITING_ACTION
38244000000,WAITING_ACTION
38744000000,WAITING_ACTION
39244000000,WAITING_ACTION
39744000000,WAITING_ACTION
40244000000,WAITING_ACTION
40744000000,WAITING_ACTION
41244000000,WAITING_ACTION
41744000000,WAITING_ACTION
42244000000,WAITING_ACTION
42744000000,WAITING_ACTION
43244000000,WAITING_ACTION
43744000000,WAITING_ACTION
44244000000,WAITING_ACTION
44744000000,WAITING_ACTION
45244000000,WAITING_ACTION
45744000000,WAITING_ACTION
46244000000,WAITING_ACTION
46744000000,WAITING_ACTION
47244000000,WAITING_ACTION
47744000000,WAITING_ACTION
48244000000,WAITING_ACTION
48744000000,WAITING_ACTION
49244000000,WAITING_ACTION
49744000000,WAITING_ACTION
50244000000,WAITING_ACTION
50744000000,WAITING_ACTION
51244000000,WAITING_ACTION
51744000000,WAITING_ACTION
52244000000,WAITING_ACTION
52744000000,WAITING_ACTION
53244000000,WAITING_ACTION
53744000000,WAITING_ACTION
54244000000,WAITING_ACTION
54744000000,WAITING_ACTION
55244000000,WAITING_ACTION
55744000000,WAITING_ACTION
56244000000,WAITING_ACTION
56744000000,WAITING_ACTION
57244000000,WAITING_ACTION
57744000000,WAITING_ACTION
58245000000,WAITING_ACTION
58744000000,WAITING_ACTION
59244000000,WAITING_ACTION
59744000000,WAITING_ACTION
60244000000,WAITING_ACTION
60744000000,WAITING_ACTION
61244000000,WAITING_ACTION
61744000000,WAITING_ACTION
62244000000,WAITING_ACTION
62744000000,WAITING_ACTION
63244000000,WAITING_ACTION
63744000000,WAITING_ACTION
64244000000,WAITING_ACTION
64744000000,WAITING_ACTION
65244000000,WAITING_ACTION
65744000000,WAITING_ACTION
66244000000,WAITING_ACTION
66744000000,WAITING_ACTION
67244000000,WAITING_ACTION
67744000000,WAITING_ACTION
68244000000,WAITING_ACTION
68744000000,WAITING_ACTION
69244000000,WAITING_ACTION
69744000000,WAITING_ACTION
70244000000,WAITING_ACTION
70744000000,WAITING_ACTION
71244000000,WAITING_ACTION
71744000000,WAITING_ACTION
72244000000,WAITING_ACTION
72744000000,WAITING_ACTION
73246000000,EXPLORING
73746000000,EXPLORING
74246000000,EXPLORING
74746000000,EXPLORING
75246000000,EXPLORING
75746000000,EXPLORING
76246000000,EXPLORING
76746000000,EXPLORING
77246000000,EXPLORING
77746000000,EXPLORING
78246000000,EXPLORING
78746000000,EXPLORING
79246000000,EXPLORING
79746000000,EXPLORING
80246000000,EXPLORING
80746000000,EXPLORING
81246000000,EXPLORING
81746000000,EXPLORING
82246000000,EXPLORING
82746000000,EXPLORING
83246000000,EXPLORING
83746000000,EXPLORING
84246000000,EXPLORING
84747000000,EXPLORING
85246000000,EXPLORING
85746000000,EXPLORING
86246000000,EXPLORING
86746000000,EXPLORING
87246000000,EXPLORING
87746000000,EXPLORING
88246000000,EXPLORING
88746000000,EXPLORING
89246000000,EXPLORING
89746000000,EXPLORING
90246000000,EXPLORING
90746000000,EXPLORING
91246000000,EXPLORING
91746000000,EXPLORING
92246000000,EXPLORING
92746000000,EXPLORING
93246000000,EXPLORING
93746000000,EXPLORING
94246000000,EXPLORING
94772000000,EXPLORING
95246000000,EXPLORING
95746000000,EXPLORING
96246000000,EXPLORING
96746000000,EXPLORING
97246000000,EXPLORING
97746000000,EXPLORING
98246000000,EXPLORING
98746000000,EXPLORING
99247000000,EXPLORING
99746000000,EXPLORING
100246000000,EXPLORING
100746000000,EXPLORING
101246000000,EXPLORING
101747000000,EXPLORING
102246000000,EXPLORING
102746000000,EXPLORING
103246000000,IDLE
103746000000,IDLE
104310000000,EXPLORING
104810000000,EXPLORING
105310000000,EXPLORING
105810000000,WAITING_ACTION
106310000000,WAITING_ACTION
106810000000,WAITING_ACTION
107310000000,WAITING_ACTION
107810000000,WAITING_ACTION
108310000000,WAITING_ACTION
108810000000,WAITING_ACTION
109310000000,WAITING_ACTION
109810000000,WAITING_ACTION
110310000000,WAITING_ACTION
110810000000,WAITING_ACTION
111310000000,POST_ACCEPT_COOLDOWN
111811000000,POST_ACCEPT_COOLDOWN
112310000000,POST_ACCEPT_COOLDOWN
112810000000,POST_ACCEPT_COOLDOWN
113310000000,POST_ACCEPT_COOLDOWN
113810000000,POST_ACCEPT_COOLDOWN
114310000000,POST_ACCEPT_COOLDOWN
114809000000,RETREATING
115311000000,RETREATING
115810000000,RETREATING
116310000000,RETREATING
116810000000,RETREATING
117310000000,RETREATING
117810000000,RETREATING
118311000000,RETREATING
118812000000,RETREATING
119361000000,RETREATING
119861000000,RETREATING
120360000000,RETREATING
120861000000,RETREATING
121360000000,RETREATING
121860000000,RETREATING
122360000000,RETREATING
122867000000,IDLE
123419000000,EXPLORING
123918000000,EXPLORING
124418000000,EXPLORING
124921000000,EXPLORING
125425000000,EXPLORING
125968000000,EXPLORING
126468000000,EXPLORING
126968000000,EXPLORING
127468000000,EXPLORING
127968000000,EXPLORING
128468000000,EXPLORING
128968000000,EXPLORING
129468000000,EXPLORING
129968000000,EXPLORING
130468000000,EXPLORING
130968000000,EXPLORING
131468000000,EXPLORING
131968000000,EXPLORING
132468000000,EXPLORING
132968000000,EXPLORING
133468000000,EXPLORING
133968000000,EXPLORING
134468000000,EXPLORING
134968000000,EXPLORING
135468000000,EXPLORING
135968000000,EXPLORING
136478000000,EXPLORING
137018000000,EXPLORING
137518000000,EXPLORING
138018000000,EXPLORING
138518000000,EXPLORING
139018000000,EXPLORING
139518000000,EXPLORING
140018000000,EXPLORING
140518000000,EXPLORING
141018000000,EXPLORING
141519000000,EXPLORING
142018000000,EXPLORING
142518000000,EXPLORING
143018000000,EXPLORING
143518000000,EXPLORING
144018000000,EXPLORING
144518000000,EXPLORING
145018000000,EXPLORING
145518000000,EXPLORING
146018000000,EXPLORING
146518000000,EXPLORING
147019000000,EXPLORING
147518000000,EXPLORING
148018000000,EXPLORING
148518000000,EXPLORING
149022000000,EXPLORING
149568000000,EXPLORING
150068000000,EXPLORING
150568000000,EXPLORING
151068000000,EXPLORING
151568000000,EXPLORING
152068000000,EXPLORING
152568000000,EXPLORING
153068000000,EXPLORING
153569000000,EXPLORING
154068000000,EXPLORING
154568000000,EXPLORING
155068000000,EXPLORING
155642000000,EXPLORING
156168000000,EXPLORING
156668000000,EXPLORING
157168000000,EXPLORING
157668000000,EXPLORING
158168000000,EXPLORING
158668000000,EXPLORING
159168000000,EXPLORING
159668000000,EXPLORING
160168000000,EXPLORING
160668000000,EXPLORING
161168000000,EXPLORING
161668000000,EXPLORING
162168000000,EXPLORING
162668000000,EXPLORING
163168000000,EXPLORING
163668000000,EXPLORING
164168000000,EXPLORING
164668000000,EXPLORING
165168000000,EXPLORING
165668000000,EXPLORING
166168000000,EXPLORING
166668000000,EXPLORING
167168000000,EXPLORING
167669000000,EXPLORING
168169000000,EXPLORING
168668000000,EXPLORING
169169000000,EXPLORING
169668000000,EXPLORING
170168000000,EXPLORING
170668000000,EXPLORING
171168000000,EXPLORING
171668000000,EXPLORING
172168000000,EXPLORING
172668000000,EXPLORING
173168000000,EXPLORING
173668000000,EXPLORING
174168000000,EXPLORING
174668000000,EXPLORING
175168000000,EXPLORING
175668000000,EXPLORING
176168000000,EXPLORING
176668000000,EXPLORING
177168000000,EXPLORING
177668000000,EXPLORING
178168000000,EXPLORING
178668000000,EXPLORING
179169000000,EXPLORING
179668000000,EXPLORING
180168000000,EXPLORING
180668000000,EXPLORING
181168000000,EXPLORING
181668000000,EXPLORING
182168000000,EXPLORING
182668000000,EXPLORING
183168000000,EXPLORING
183668000000,EXPLORING
184168000000,EXPLORING
184668000000,EXPLORING
185169000000,EXPLORING
185685000000,IDLE
186218000000,IDLE
186949000000,EXPLORING
187448000000,EXPLORING
187948000000,EXPLORING
188448000000,EXPLORING
188948000000,EXPLORING
189448000000,EXPLORING
189948000000,EXPLORING
190448000000,EXPLORING
190948000000,EXPLORING
191448000000,EXPLORING
191948000000,EXPLORING
192448000000,EXPLORING
192945000000,EXPLORING
193449000000,EXPLORING
193948000000,EXPLORING
194448000000,EXPLORING
194948000000,EXPLORING
195448000000,EXPLORING
195948000000,EXPLORING
196448000000,EXPLORING
197199000000,EXPLORING
197700000000,EXPLORING
198248000000,EXPLORING
198748000000,EXPLORING
199248000000,EXPLORING
199748000000,EXPLORING
200248000000,EXPLORING
200748000000,EXPLORING
201248000000,EXPLORING
201748000000,EXPLORING
202248000000,EXPLORING
202748000000,EXPLORING
203248000000,EXPLORING
203748000000,EXPLORING
204248000000,EXPLORING
204748000000,EXPLORING
205248000000,EXPLORING
205748000000,EXPLORING
206248000000,EXPLORING
206748000000,EXPLORING
207248000000,EXPLORING
207748000000,EXPLORING
208249000000,EXPLORING
208748000000,EXPLORING
209248000000,EXPLORING
209749000000,EXPLORING
210290000000,EXPLORING
210791000000,EXPLORING
211291000000,EXPLORING
211790000000,EXPLORING
212290000000,EXPLORING
212790000000,EXPLORING
213290000000,EXPLORING
213790000000,EXPLORING
214290000000,EXPLORING
214790000000,EXPLORING
215290000000,EXPLORING
215790000000,EXPLORING
216290000000,EXPLORING
216790000000,EXPLORING
217290000000,EXPLORING
217790000000,EXPLORING
218290000000,EXPLORING
218790000000,EXPLORING
219290000000,EXPLORING
219790000000,EXPLORING
220290000000,EXPLORING
220791000000,EXPLORING
221291000000,EXPLORING
221790000000,EXPLORING
222372000000,EXPLORING
222901000000,EXPLORING
223481000000,EXPLORING
223980000000,EXPLORING
224480000000,EXPLORING
224980000000,EXPLORING
225483000000,EXPLORING
226030000000,EXPLORING
226558000000,EXPLORING
227099000000,EXPLORING
227605000000,EXPLORING
228154000000,EXPLORING
228654000000,EXPLORING
229154000000,EXPLORING
229654000000,EXPLORING
230367000000,EXPLORING
230860000000,EXPLORING
231401000000,EXPLORING
231900000000,EXPLORING
232401000000,EXPLORING
232900000000,EXPLORING
233401000000,EXPLORING
233900000000,EXPLORING
234408000000,EXPLORING
234908000000,EXPLORING
235409000000,EXPLORING
235909000000,EXPLORING
236409000000,EXPLORING
236909000000,EXPLORING
237409000000,EXPLORING
238104000000,EXPLORING
238674000000,EXPLORING
239227000000,EXPLORING
239728000000,EXPLORING
240277000000,EXPLORING
240777000000,EXPLORING
241276000000,EXPLORING
241776000000,EXPLORING
242323000000,EXPLORING
242862000000,EXPLORING
243375000000,EXPLORING
243875000000,EXPLORING
244375000000,EXPLORING
244876000000,EXPLORING
245375000000,EXPLORING
246027000000,EXPLORING
246558000000,EXPLORING
247125000000,EXPLORING
247624000000,EXPLORING
248124000000,EXPLORING
248625000000,EXPLORING
249125000000,EXPLORING
249624000000,EXPLORING
250148000000,EXPLORING
250648000000,EXPLORING
251149000000,EXPLORING
251648000000,EXPLORING
252148000000,EXPLORING
252648000000,EXPLORING
253148000000,EXPLORING
253648000000,EXPLORING
254148000000,EXPLORING
254648000000,EXPLORING
255148000000,EXPLORING
255648000000,EXPLORING
256148000000,EXPLORING
256648000000,EXPLORING
257148000000,EXPLORING
257649000000,EXPLORING
258148000000,EXPLORING
258648000000,EXPLORING
259148000000,EXPLORING
259648000000,EXPLORING
260148000000,EXPLORING
260648000000,EXPLORING
261149000000,EXPLORING
261648000000,EXPLORING
262148000000,EXPLORING
262648000000,EXPLORING
263148000000,EXPLORING
263648000000,EXPLORING
264148000000,EXPLORING
264648000000,EXPLORING
265148000000,EXPLORING
265648000000,EXPLORING
266148000000,EXPLORING
266648000000,EXPLORING
267148000000,EXPLORING
267648000000,EXPLORING
268148000000,EXPLORING
268648000000,EXPLORING
269149000000,EXPLORING
269648000000,EXPLORING
270148000000,EXPLORING
270648000000,EXPLORING
271148000000,EXPLORING
271648000000,EXPLORING
272148000000,EXPLORING
272648000000,EXPLORING
273148000000,EXPLORING
273648000000,EXPLORING
274149000000,EXPLORING
274648000000,EXPLORING
275148000000,EXPLORING
275648000000,EXPLORING
276148000000,EXPLORING
276648000000,EXPLORING
277148000000,EXPLORING
277648000000,EXPLORING
278148000000,EXPLORING
278648000000,EXPLORING
279148000000,EXPLORING
279648000000,EXPLORING
280149000000,IDLE
